50000	5.285
50000	3.957
50000	5.097
50000	4.052
50000	3.539
50000	3.566
50000	4.77
50000	3.907
50000	3.578
50000	3.434
100000	3.196
100000	3.464
100000	3.356
100000	3.357
100000	3.942
100000	3.54
100000	3.425
100000	3.421
100000	3.378
100000	3.194
150000	3.738
150000	3.681
150000	3.608
150000	3.831
150000	3.772
150000	3.611
150000	3.735
150000	3.569
150000	3.579
150000	3.665
200000	3.677
200000	3.567
200000	3.619
200000	3.739
200000	3.657
200000	3.874
200000	4.197
200000	4.728
200000	4.417
200000	4.314
250000	6.258
250000	5.93
250000	5.204
250000	6.921
250000	6.942
250000	3.933
250000	4.174
250000	4.618
250000	7.031
250000	5.213
300000	3.933
300000	5.517
300000	6.472
300000	5.132
300000	4.862
300000	6.342
300000	5.869
300000	7.99
300000	7.339
300000	5.665
