50000	3.851
50000	6.647
50000	3.144
50000	3.291
50000	3.198
50000	3.146
50000	3.082
50000	3.15
50000	3.145
50000	3.594
100000	3.479
100000	3.432
100000	3.24
100000	3.406
100000	3.362
100000	3.399
100000	3.424
100000	3.264
100000	3.426
100000	3.325
150000	3.286
150000	3.294
150000	3.313
150000	3.326
150000	3.345
150000	3.611
150000	3.374
150000	3.365
150000	3.408
150000	3.367
200000	3.673
200000	3.555
200000	3.685
200000	3.583
200000	3.817
200000	3.661
200000	3.93
200000	6.303
200000	7.69
200000	11.511
250000	8.454
250000	7.396
250000	7.73
250000	4.606
250000	9.793
250000	6.474
250000	3.579
250000	3.643
250000	3.501
250000	3.656
300000	3.474
300000	3.405
300000	3.803
300000	3.446
300000	3.591
300000	3.735
300000	3.601
300000	3.596
300000	3.748
300000	3.809
