50000	9.605
50000	8.932
50000	10.724
50000	8.346
50000	9.64
50000	7.28
50000	8.269
50000	7.761
50000	7.019
50000	7.871
100000	8.632
100000	9.34
100000	7.794
100000	7.815
100000	8.168
100000	8.947
100000	8.47
100000	7.769
100000	13.65
100000	10.079
150000	13.977
150000	14.216
150000	11.937
150000	8.546
150000	8.997
150000	8.699
150000	8.333
150000	9.141
150000	8.496
150000	8.383
200000	10.261
200000	10.584
200000	10.018
200000	10.021
200000	9.899
200000	11.489
200000	10.129
200000	9.546
200000	9.801
200000	9.402
250000	10.418
250000	10.115
250000	9.617
250000	9.279
250000	10.665
250000	9.113
250000	11.055
250000	10.192
250000	9.75
250000	10.95
300000	13.026
300000	10.546
300000	10.146
300000	10.701
300000	12.754
300000	11.871
300000	14.028
300000	13.022
300000	12.249
300000	16.262
